90;6;3;23;11;3;4;4;3;3;6;6;30;16;5;5;3;3;2;4;3;2;3;2;1;2;7;10;7;10;8;6;7;7;9;10;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
91;2;3;21;11;3;4;1;3;1;1;1;30;19;5;5;2;3;2;3;2;3;3;2;1;3;7;9;1;5;7;2;3;8;1;10;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
92;6;3;22;1;3;1;4;3;5;6;3;27;16;5;5;1;4;1;4;3;2;4;2;1;3;8;8;1;10;6;8;1;9;9;9;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0
93;1;2;19;11;3;4;1;3;3;6;6;27;19;5;5;3;1;2;3;2;5;3;1;2;2;10;10;1;10;10;7;5;8;10;7;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
94;4;2;19;11;1;4;4;2;4;6;6;27;19;5;5;2;4;1;4;3;3;3;2;1;3;6;7;1;10;5;5;1;9;4;8;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0
95;6;3;22;11;1;4;4;4;5;6;6;1;19;5;5;2;4;1;4;2;4;5;3;1;1;3;6;1;10;2;3;1;4;7;4;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
96;6;3;25;11;3;4;1;4;4;6;6;30;16;5;5;3;3;1;4;3;2;3;2;1;3;3;9;4;6;8;4;3;9;8;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
97;6;3;29;11;2;4;4;4;5;6;3;27;16;1;3;3;3;1;4;2;2;4;1;1;2;10;9;1;10;7;5;5;6;9;8;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
98;6;3;27;11;2;4;3;3;5;3;2;30;16;2;5;5;4;2;4;2;4;2;3;1;2;5;10;1;8;8;8;3;9;10;10;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
99;6;3;22;3;3;4;4;3;4;6;6;30;16;5;5;3;3;2;4;3;3;3;3;1;2;3;6;4;8;2;3;2;6;6;9;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0
100;10;2;21;2;1;4;4;3;5;1;1;27;16;5;5;2;1;2;2;2;2;3;3;1;2;5;7;5;8;4;6;1;5;8;6;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
101;1;3;24;11;3;1;1;3;4;1;1;27;16;5;5;2;3;2;3;2;3;3;1;2;2;7;7;3;8;7;8;6;8;9;8;2;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
102;6;3;24;11;1;2;4;3;3;4;4;29;16;1;1;3;2;1;4;3;5;2;2;1;2;7;10;1;10;8;3;1;8;10;10;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0
103;2;2;18;11;2;4;4;4;5;6;6;27;19;5;5;3;3;1;4;1;5;4;2;1;1;5;10;1;10;8;6;3;8;2;8;8;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
104;6;3;22;2;3;4;1;3;5;6;1;27;19;1;3;5;3;2;3;3;4;3;2;4;3;7;7;3;8;5;3;2;7;2;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0
105;1;3;23;11;1;4;4;4;4;6;6;27;19;1;1;1;1;2;4;2;2;3;2;1;2;6;7;5;7;6;3;1;7;7;2;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
106;4;2;21;1;3;1;4;3;5;6;6;30;11;5;5;5;4;1;4;4;3;3;2;2;2;3;7;3;10;8;6;6;6;10;10;6;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0
107;1;1;20;11;2;4;2;3;5;6;6;27;16;5;5;2;3;2;2;1;4;3;2;2;3;7;10;1;9;7;5;10;8;8;8;7;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
108;6;3;22;11;2;1;1;4;5;6;6;12;16;5;5;1;2;1;4;2;4;4;2;1;3;10;10;1;10;10;10;8;10;1;10;10;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
109;5;1;18;2;1;4;1;3;5;6;6;27;19;5;5;3;2;2;3;1;3;3;1;2;3;8;9;1;7;8;8;7;8;7;8;8;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
110;2;1;33;1;1;4;4;4;5;2;5;22;21;5;5;5;1;1;4;3;5;2;2;1;2;5;10;1;10;5;1;5;7;10;10;6;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1
111;2;2;19;11;2;1;1;3;4;6;6;11;16;5;5;1;2;2;3;2;4;5;2;1;3;6;8;1;9;7;5;7;7;1;9;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
112;1;1;19;7;2;4;1;3;5;6;6;27;19;5;5;2;4;2;4;1;3;2;1;2;2;8;10;1;10;9;8;8;8;3;9;9;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0
113;3;2;22;9;1;4;4;3;4;1;1;27;19;5;5;3;4;2;4;3;2;2;2;1;1;7;7;8;10;8;4;1;2;9;6;6;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
114;1;1;18;1;3;1;4;3;5;6;6;1;19;5;5;2;3;2;3;1;3;2;1;2;3;8;10;3;8;9;10;9;10;2;8;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
115;8;2;19;11;3;4;1;3;5;6;6;27;19;5;5;2;3;1;4;1;3;4;1;2;4;8;10;1;5;10;7;7;6;3;8;9;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0
116;2;3;21;1;1;4;4;4;5;1;1;30;18;5;5;3;4;2;4;2;4;3;2;1;1;1;8;1;1;1;1;1;1;9;10;5;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
117;1;3;24;2;1;4;4;3;5;6;2;26;16;5;5;2;3;2;3;2;2;3;2;1;3;7;9;1;6;6;6;4;8;3;6;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
118;4;2;19;11;5;1;1;3;5;6;6;30;19;5;5;3;4;1;4;3;4;3;1;1;3;7;4;7;10;6;5;2;8;8;9;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
119;8;3;18;11;3;4;1;3;5;6;6;30;19;5;5;2;3;1;3;1;1;3;2;1;2;8;9;2;10;8;8;8;8;3;5;9;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
120;4;2;19;8;1;1;1;3;5;6;1;30;16;5;5;2;3;2;2;2;3;1;2;2;3;5;9;2;9;3;4;2;6;3;10;6;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
121;8;3;21;2;5;1;1;3;3;4;1;29;19;5;3;3;3;2;2;1;2;4;2;2;3;8;9;1;1;5;8;8;9;2;8;7;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
122;2;3;22;11;2;4;1;3;5;4;3;30;16;5;5;2;4;3;4;2;3;3;3;1;1;7;7;1;10;7;3;7;7;5;1;3;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0
123;4;2;21;11;3;4;4;2;5;6;2;27;19;5;5;5;4;3;4;3;5;3;2;2;3;5;3;9;10;3;8;1;3;6;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0
124;8;1;19;11;5;1;1;3;5;1;2;27;12;5;5;5;1;2;3;2;1;3;1;4;3;8;9;2;9;8;7;6;7;9;8;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
125;8;2;20;2;1;4;1;2;5;5;1;27;19;5;5;2;4;2;4;4;1;3;3;1;4;5;4;10;10;6;6;10;5;5;7;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0
126;8;3;21;2;1;2;2;4;4;6;6;27;19;1;2;3;2;2;3;2;3;3;2;3;3;6;10;7;6;5;8;5;6;8;7;6;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
127;2;3;20;11;5;1;1;4;5;6;6;15;16;1;1;2;3;2;3;2;2;3;2;2;3;10;10;1;10;6;1;1;3;9;5;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
128;1;3;22;1;1;4;2;3;3;4;2;22;19;5;5;3;3;2;3;2;3;3;1;1;3;7;9;2;9;7;8;7;9;6;9;8;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
129;1;1;17;6;1;2;1;3;5;6;6;27;19;5;5;2;4;2;3;1;4;1;1;1;3;8;10;1;10;10;9;10;9;1;10;10;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
130;2;3;21;6;2;4;1;3;5;2;1;27;16;4;5;3;4;2;4;3;2;3;2;1;3;5;10;7;10;5;5;4;5;5;10;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0
131;1;3;23;2;1;4;4;3;5;2;1;11;11;5;5;3;3;2;2;2;4;3;2;2;3;6;9;2;9;6;6;4;6;3;6;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
132;1;2;22;11;2;4;4;4;4;3;2;1;1;5;5;2;3;1;3;1;3;2;2;1;2;6;10;4;9;6;5;9;9;2;7;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
133;8;2;19;11;3;1;1;4;5;6;6;27;19;5;5;3;3;1;3;1;3;3;1;1;4;9;10;1;10;9;7;5;10;1;7;10;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0
134;2;2;25;3;3;4;4;4;5;1;1;30;19;3;5;5;4;1;4;3;4;3;2;1;2;6;8;6;8;10;3;2;6;9;8;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
135;3;1;20;11;3;1;1;2;5;6;6;27;19;5;5;5;3;2;3;4;1;2;2;3;1;5;4;8;4;6;4;7;7;5;7;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
136;2;3;31;11;1;4;1;4;5;1;2;27;19;5;5;3;3;3;4;3;3;2;2;1;1;3;1;1;5;5;1;1;5;1;7;6;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1
137;2;2;21;11;1;2;4;3;5;6;6;6;6;5;5;2;3;2;3;3;3;3;2;2;3;8;10;4;10;7;8;7;7;8;9;7;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
138;3;4;18;1;5;4;4;4;3;2;1;8;8;4;3;3;4;2;3;3;3;3;1;1;3;9;6;4;10;9;2;7;8;3;5;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
139;8;1;19;3;2;1;1;2;4;6;6;27;19;5;5;2;2;2;3;2;2;2;2;2;3;6;7;6;6;5;6;5;6;5;6;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
140;8;1;18;11;2;1;4;4;2;6;6;27;19;5;5;1;2;1;3;2;3;4;1;2;3;8;9;6;10;9;8;6;8;8;7;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
141;8;1;20;1;5;4;4;3;5;1;1;30;18;3;5;3;3;1;3;2;4;3;2;1;3;6;9;2;9;4;7;1;7;6;1;7;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
142;8;1;20;2;3;4;1;3;5;6;6;21;22;5;5;2;2;2;3;2;2;4;2;2;3;8;10;4;10;7;8;5;10;7;8;7;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
143;8;1;46;11;3;4;4;4;5;3;4;27;19;5;3;1;3;2;4;1;3;3;1;1;3;7;10;1;10;7;1;6;7;6;8;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
144;8;1;18;11;5;4;4;3;5;6;6;27;19;3;5;2;3;1;3;1;2;4;2;2;2;8;10;2;10;8;8;5;8;2;8;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
145;8;1;20;11;1;4;4;3;4;6;6;1;19;5;5;2;3;2;4;2;3;5;2;1;3;6;10;2;9;9;1;6;8;2;7;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
146;8;1;19;11;3;4;1;4;5;3;1;30;19;5;5;1;4;1;2;1;2;4;3;1;3;7;10;5;10;5;8;1;7;1;9;3;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0
147;8;1;20;2;2;1;4;4;2;6;6;27;19;5;5;1;4;1;2;1;4;5;3;1;1;5;10;3;9;7;7;2;7;2;3;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
148;1;2;23;2;1;2;4;2;1;2;1;30;19;5;5;5;4;2;2;2;2;3;1;2;2;5;8;3;7;6;6;2;5;8;8;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0
149;8;1;18;11;3;1;1;3;4;6;6;27;19;3;5;3;2;1;3;3;3;5;2;1;3;5;6;3;5;5;2;2;7;5;8;7;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
150;8;1;18;2;3;4;1;3;5;6;6;27;19;5;5;5;3;1;4;2;2;5;2;1;2;6;7;4;9;6;7;1;5;5;4;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0
151;8;1;18;11;3;4;2;4;5;6;6;30;19;5;5;2;3;1;4;1;2;5;2;2;2;6;10;5;9;6;6;1;6;2;1;7;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
152;8;1;18;2;1;1;4;2;5;6;6;30;19;5;5;2;3;2;3;2;2;4;2;2;2;4;8;3;10;3;3;1;7;5;5;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1
153;8;1;18;2;3;4;1;3;4;6;5;7;7;5;5;2;4;1;2;2;3;4;1;2;3;8;9;2;9;8;3;1;8;1;8;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
154;8;1;18;11;3;1;4;3;5;6;6;27;19;5;5;5;3;2;3;2;4;3;2;2;3;7;8;5;8;7;6;7;8;7;7;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
155;8;1;23;11;1;1;4;3;4;6;2;27;19;5;3;3;3;2;4;3;3;2;2;1;2;6;5;6;9;5;6;4;5;5;7;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0
156;8;1;19;11;5;4;1;3;5;6;1;30;18;5;5;1;4;2;2;1;3;3;2;4;3;5;10;1;10;7;10;5;8;8;8;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
157;8;2;20;11;3;4;1;3;5;6;6;27;19;5;5;3;4;2;4;3;4;4;2;1;1;5;5;2;10;6;1;7;10;3;8;6;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
158;8;3;26;11;3;4;1;2;4;1;2;27;19;1;4;3;3;2;3;3;4;4;2;1;2;5;10;1;8;4;4;4;7;1;4;4;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1
159;3;1;22;11;3;1;4;3;5;6;3;27;16;5;5;2;4;2;3;1;2;4;3;4;1;6;8;3;10;4;5;3;4;3;5;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
160;1;2;19;2;3;4;4;3;5;6;6;27;19;5;5;2;3;2;2;2;3;3;1;2;3;9;9;4;8;9;8;8;8;5;9;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
161;3;1;18;11;3;1;4;3;1;6;6;30;19;5;5;3;4;1;4;2;5;3;2;1;1;8;3;4;9;6;4;4;7;10;9;7;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0
162;4;1;19;11;2;2;4;3;1;6;6;30;18;5;5;2;4;1;4;2;5;3;1;1;1;6;10;8;10;5;5;10;5;6;6;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0
163;8;3;21;2;3;1;1;4;5;6;6;27;19;5;5;2;4;1;4;2;3;4;2;1;3;7;9;7;10;7;7;7;9;8;3;10;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
164;8;3;21;11;3;3;1;3;5;6;6;27;19;5;5;3;4;1;3;1;3;4;3;1;2;6;9;2;8;7;7;4;7;2;8;5;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
165;10;2;25;11;2;4;1;3;3;4;2;27;6;5;5;1;3;1;3;3;3;3;2;3;3;9;9;8;6;7;7;6;7;6;7;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
166;7;2;19;10;1;2;1;3;3;3;6;27;19;5;5;1;1;1;4;2;2;4;3;1;2;5;3;1;10;1;7;1;5;1;10;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0
167;10;2;19;11;1;4;1;3;3;6;6;27;16;5;5;5;3;2;3;2;2;3;3;2;3;7;7;2;10;7;4;4;8;6;8;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0
168;7;2;19;11;3;3;4;4;5;6;6;27;19;5;5;1;2;1;3;2;3;4;1;1;2;8;10;9;9;8;10;6;8;1;10;10;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
169;7;2;18;11;3;4;1;3;5;6;6;27;27;5;5;2;4;2;3;2;2;4;2;1;3;5;8;3;9;6;8;6;7;3;10;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1
170;7;2;18;9;1;4;4;3;4;6;6;24;16;5;5;5;4;2;3;4;3;3;1;2;2;5;5;7;6;7;6;6;6;8;10;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
171;2;3;21;1;5;3;1;4;4;6;1;30;18;5;2;2;3;1;3;2;2;4;2;2;2;8;10;8;8;10;8;5;8;7;7;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
172;2;3;21;4;3;4;1;4;5;6;6;1;1;5;5;3;4;1;4;3;3;3;2;2;2;5;9;1;10;5;3;1;4;4;7;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
173;2;2;22;1;1;4;4;3;4;2;1;27;19;3;4;3;3;2;4;2;2;2;2;2;2;5;8;1;10;6;1;5;4;8;5;7;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
174;1;2;20;11;2;1;1;4;5;3;2;27;19;5;5;1;1;1;1;1;3;5;2;2;2;8;8;8;8;8;8;8;8;8;8;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
175;3;1;19;1;3;4;4;4;5;6;6;27;18;5;5;1;1;1;1;1;3;3;3;2;1;4;10;6;6;4;5;1;10;7;5;10;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
176;3;1;18;11;1;3;4;4;4;3;2;30;18;5;5;3;3;2;3;1;3;3;2;1;1;6;10;2;6;8;6;9;9;2;8;10;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
177;3;1;20;11;1;4;4;4;5;6;6;27;19;5;5;2;1;2;3;1;3;3;2;2;2;5;10;1;10;7;10;4;8;10;7;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
178;3;1;17;11;5;4;4;2;3;6;6;11;11;5;5;2;3;2;4;3;2;4;4;1;1;4;8;2;10;4;6;1;4;7;8;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
179;2;2;19;4;1;4;4;3;5;3;1;27;19;5;5;1;2;2;3;2;2;2;1;2;2;8;10;2;6;9;7;5;9;4;8;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
